country_name,region,risk_name,risk_short,year,age_name,sex,measure,nm_mean,nm_upper,nm_lower,pc_mean,pc_upper,pc_lower,rt_mean,rt_upper,rt_lower
Guatemala,Central Latin America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,15-49 years,Males,death,10.2595,16.9245,4.82123,0.00116347,0.00193119,0.000543309,0.523275,0.863215,0.245902
Guatemala,Central Latin America,Occupational risk factors for injuries,Occupational injury,1990,15-49 years,Males,death,692.64,1041.46,440.113,0.078711,0.122814,0.0478282,35.3274,53.1184,22.4475
Guatemala,Central Latin America,Unimproved water and sanitation,Water & sanitation,1990,50-69 years,Males,death,145.025,297.759,5.10167,0.0224721,0.0452391,0.000800112,36.9536,75.8718,1.29995
Guatemala,Central Latin America,Unimproved water source,Unimproved water,1990,50-69 years,Males,death,47.1919,105.601,2.56672,0.00731439,0.0167032,0.000395555,12.0249,26.908,0.654025
Guatemala,Central Latin America,Unimproved sanitation,Sanitation,1990,50-69 years,Males,death,105.847,232.814,2.37946,0.0163986,0.0348305,0.000367721,26.9708,59.3232,0.606309
Guatemala,Central Latin America,Ambient particulate matter pollution,Ambient PM pollution,1990,50-69 years,Males,death,150.36,190.361,120.091,0.0233398,0.0292486,0.0186104,38.3132,48.5059,30.6003
Guatemala,Central Latin America,Household air pollution from solid fuels,Household air pollution,1990,50-69 years,Males,death,382.112,470.002,300.752,0.0593368,0.073264,0.046335,97.3658,119.761,76.6345
Guatemala,Central Latin America,Ambient ozone pollution,Ozone,1990,50-69 years,Males,death,4.11852,7.99592,1.17764,0.000639463,0.00124272,0.000185357,1.04944,2.03744,0.300073
Guatemala,Central Latin America,Other environmental risks,Other environmental,1990,50-69 years,Males,death,57.7178,104.861,28.608,0.00895904,0.0161443,0.00443304,14.707,26.7196,7.28959
Guatemala,Central Latin America,Lead exposure,Lead,1990,50-69 years,Males,death,57.7178,104.861,28.608,0.00895904,0.0161443,0.00443304,14.707,26.7196,7.28959
Guatemala,Central Latin America,Child and maternal undernutrition,Undernutrition,1990,50-69 years,Males,death,201.984,243.186,127.588,0.0313036,0.0372226,0.0204429,51.4674,61.9661,32.5108
Guatemala,Central Latin America,Iron deficiency,Iron deficiency,1990,50-69 years,Males,death,201.984,243.186,127.588,0.0313036,0.0372226,0.0204429,51.4674,61.9661,32.5108
Guatemala,Central Latin America,Tobacco smoking,Smoking,1990,50-69 years,Males,death,456.387,579.644,358.438,0.0708505,0.090725,0.0556093,116.292,147.699,91.3334
Guatemala,Central Latin America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),1990,50-69 years,Males,death,421.662,543.453,324.581,0.0654583,0.0844536,0.0503967,107.444,138.477,82.7063
Guatemala,Central Latin America,Second-hand smoke,Second-hand smoke,1990,50-69 years,Males,death,34.7253,45.615,24.8347,0.00539219,0.00711714,0.00382439,8.84835,11.6231,6.32813
Guatemala,Central Latin America,Alcohol and drug use,Alcohol & drug use,1990,50-69 years,Males,death,790.036,993.102,601.542,0.122491,0.15142,0.0952824,201.309,253.052,153.279
Guatemala,Central Latin America,Alcohol use,Alcohol use,1990,50-69 years,Males,death,718.559,895.546,563.762,0.111475,0.137723,0.0883906,183.096,228.194,143.652
Guatemala,Central Latin America,Drug use,Drug use,1990,50-69 years,Males,death,78.5929,163.601,16.1932,0.0121199,0.0248439,0.00256003,20.0262,41.6872,4.12618
Guatemala,Central Latin America,High fasting plasma glucose,High fasting plasma glucose,1990,50-69 years,Males,death,344.773,507.373,224.855,0.0535129,0.0783102,0.0348818,87.8515,129.284,57.2952
Guatemala,Central Latin America,High total cholesterol,High total cholesterol,1990,50-69 years,Males,death,140.367,241.986,31.6958,0.0217916,0.038255,0.00509534,35.7669,61.6603,8.07639
Guatemala,Central Latin America,High blood pressure,High blood pressure,1990,50-69 years,Males,death,649.459,809.181,487.532,0.100838,0.126385,0.0759202,165.488,206.187,124.228
Guatemala,Central Latin America,High body-mass index,High body-mass index,1990,50-69 years,Males,death,249.073,376.636,130.546,0.0386607,0.0589789,0.0203369,63.4663,95.9705,33.2645
Guatemala,Central Latin America,Low bone mineral density,Low bone mineral density,1990,50-69 years,Males,death,32.3522,52.7944,8.36005,0.00499502,0.00813559,0.00131022,8.24365,13.4525,2.13022
Guatemala,Central Latin America,Dietary risks,Dietary risks,1990,50-69 years,Males,death,809.996,940.387,717.674,0.125757,0.147968,0.111262,206.395,239.62,182.87
Guatemala,Central Latin America,Diet low in fruits,Low fruit,1990,50-69 years,Males,death,309.378,413.982,219.773,0.0480428,0.06482,0.0336642,78.8325,105.486,56.0002
Guatemala,Central Latin America,Diet low in vegetables,Low vegetables,1990,50-69 years,Males,death,53.9809,163.018,2.97426e-09,0.00839611,0.0253272,4.49436e-13,13.7548,41.5385,7.57869e-10
Guatemala,Central Latin America,Diet low in whole grains,Low whole grains,1990,50-69 years,Males,death,193.899,242.803,146.227,0.0301034,0.0379599,0.0225023,49.4074,61.8685,37.26
Guatemala,Central Latin America,Diet low in nuts and seeds,Low nuts and seeds,1990,50-69 years,Males,death,219.726,295.88,137.464,0.0341126,0.0464786,0.0211651,55.9883,75.393,35.0271
Guatemala,Central Latin America,Diet low in milk,Low milk,1990,50-69 years,Males,death,2.44598,4.53258,0.66515,0.000379874,0.000704536,0.000101672,0.623259,1.15495,0.169487
Guatemala,Central Latin America,Diet high in red meat,High red meat,1990,50-69 years,Males,death,0.231203,0.753696,0.000154971,3.5899e-05,0.000117114,2.35648e-08,0.0589127,0.192049,3.94881e-05
Guatemala,Central Latin America,Diet high in processed meat,High processed meat,1990,50-69 years,Males,death,131.664,285.469,21.676,0.0204356,0.0443474,0.00332277,33.5492,72.7401,5.52325
Guatemala,Central Latin America,Diet high in sugar-sweetened beverages,High sweetened beverages,1990,50-69 years,Males,death,49.6711,109.099,24.6299,0.00771157,0.0167541,0.00382179,12.6567,27.7996,6.27594
Guatemala,Central Latin America,Diet low in fiber,Low fiber,1990,50-69 years,Males,death,21.0166,72.87,0.0,0.00326711,0.0113388,0.0,5.35524,18.568,0.0
Guatemala,Central Latin America,Diet low in calcium,Low calcium,1990,50-69 years,Males,death,4.11286,6.44015,2.49706,0.000638658,0.00101728,0.000393412,1.048,1.64101,0.636275
Guatemala,Central Latin America,Diet low in seafood omega-3 fatty acids,Low omega-3,1990,50-69 years,Males,death,136.011,178.745,97.4125,0.0211175,0.0276495,0.0148901,34.657,45.5458,24.8216
Guatemala,Central Latin America,Diet low in polyunsaturated fatty acids,Low PUFA,1990,50-69 years,Males,death,54.9935,87.8548,24.5541,0.00853426,0.0136386,0.00387754,14.0129,22.3863,6.25661
Guatemala,Central Latin America,Diet high in trans fatty acids,High trans fat,1990,50-69 years,Males,death,17.8485,31.9353,7.10402,0.00277061,0.00493644,0.00107356,4.54797,8.13741,1.81017
Guatemala,Central Latin America,Diet high in sodium,High sodium,1990,50-69 years,Males,death,192.657,280.611,116.248,0.0299033,0.0437171,0.0180881,49.0909,71.5024,29.6211
Guatemala,Central Latin America,Occupational risks,Occupational risks,1990,50-69 years,Males,death,201.714,316.97,134.727,0.0313322,0.050074,0.0209059,51.3986,80.767,34.3298
Guatemala,Central Latin America,Occupational carcinogens,Occupational carcinogens,1990,50-69 years,Males,death,8.0837,12.5523,4.95266,0.00125506,0.00198295,0.00078056,2.0598,3.19845,1.26198
Guatemala,Central Latin America,Occupational asthmagens,Occupational asthmagens,1990,50-69 years,Males,death,11.1951,18.9455,5.76856,0.00173826,0.00301091,0.000905405,2.85263,4.8275,1.46988
Guatemala,Central Latin America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,50-69 years,Males,death,29.9305,46.9302,14.3568,0.00464625,0.00727484,0.00223785,7.62658,11.9583,3.65825
Guatemala,Central Latin America,Occupational risk factors for injuries,Occupational injury,1990,50-69 years,Males,death,152.504,268.691,87.5085,0.0236926,0.0422366,0.0136044,38.8596,68.4651,22.298
Guatemala,Central Latin America,Unimproved water and sanitation,Water & sanitation,1990,70+ years,Males,death,126.03,264.131,4.33266,0.0187052,0.0388114,0.000652786,150.936,316.329,5.18888
Guatemala,Central Latin America,Unimproved water source,Unimproved water,1990,70+ years,Males,death,41.0002,93.3235,2.25049,0.00608709,0.0140682,0.000344794,49.1026,111.766,2.69523
Guatemala,Central Latin America,Unimproved sanitation,Sanitation,1990,70+ years,Males,death,91.981,210.001,2.04129,0.0136499,0.0306985,0.000304349,110.158,251.502,2.44469
Guatemala,Central Latin America,Ambient particulate matter pollution,Ambient PM pollution,1990,70+ years,Males,death,150.111,190.762,115.771,0.0222981,0.0281814,0.0171805,179.776,228.461,138.649
Guatemala,Central Latin America,Household air pollution from solid fuels,Household air pollution,1990,70+ years,Males,death,443.391,556.837,325.004,0.0658758,0.0832145,0.0477502,531.014,666.879,389.232
Guatemala,Central Latin America,Ambient ozone pollution,Ozone,1990,70+ years,Males,death,9.44589,17.8307,2.77622,0.00140449,0.00268398,0.000417408,11.3126,21.3543,3.32486
Guatemala,Central Latin America,Other environmental risks,Other environmental,1990,70+ years,Males,death,47.9692,89.6855,22.6633,0.00712574,0.0134711,0.00338104,57.4489,107.409,27.142
Guatemala,Central Latin America,Lead exposure,Lead,1990,70+ years,Males,death,47.9692,89.6855,22.6633,0.00712574,0.0134711,0.00338104,57.4489,107.409,27.142
Guatemala,Central Latin America,Child and maternal undernutrition,Undernutrition,1990,70+ years,Males,death,264.272,319.572,182.64,0.039221,0.0460758,0.0275214,316.497,382.725,218.733
Guatemala,Central Latin America,Iron deficiency,Iron deficiency,1990,70+ years,Males,death,264.272,319.572,182.64,0.039221,0.0460758,0.0275214,316.497,382.725,218.733
Guatemala,Central Latin America,Tobacco smoking,Smoking,1990,70+ years,Males,death,432.307,597.075,286.185,0.0642156,0.0884914,0.0433593,517.739,715.069,342.74
Guatemala,Central Latin America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),1990,70+ years,Males,death,393.295,560.364,250.033,0.0584211,0.0829901,0.037314,471.017,671.103,299.445
Guatemala,Central Latin America,Second-hand smoke,Second-hand smoke,1990,70+ years,Males,death,39.0121,50.7907,27.6348,0.00579454,0.00749508,0.00409652,46.7216,60.8279,33.096
Guatemala,Central Latin America,Alcohol and drug use,Alcohol & drug use,1990,70+ years,Males,death,315.565,420.009,222.211,0.0468635,0.0619388,0.0330806,377.926,503.011,266.124
Guatemala,Central Latin America,Alcohol use,Alcohol use,1990,70+ years,Males,death,299.161,401.301,207.56,0.0444228,0.059003,0.0311159,358.281,480.606,248.578
Guatemala,Central Latin America,Drug use,Drug use,1990,70+ years,Males,death,16.4054,39.1724,1.27734,0.00244095,0.00597074,0.000187565,19.6474,46.9136,1.52977
Guatemala,Central Latin America,High fasting plasma glucose,High fasting plasma glucose,1990,70+ years,Males,death,271.71,431.722,160.175,0.0403456,0.0638271,0.0237598,325.404,517.039,191.829
Guatemala,Central Latin America,High total cholesterol,High total cholesterol,1990,70+ years,Males,death,116.138,236.164,12.2284,0.0172662,0.0349481,0.00183557,139.089,282.835,14.645
Guatemala,Central Latin America,High blood pressure,High blood pressure,1990,70+ years,Males,death,864.779,1112.31,599.56,0.128464,0.164494,0.0908249,1035.68,1332.13,718.045
Guatemala,Central Latin America,High body-mass index,High body-mass index,1990,70+ years,Males,death,125.591,247.43,44.8991,0.0186547,0.0367189,0.00648584,150.411,296.327,53.7721
Guatemala,Central Latin America,Low bone mineral density,Low bone mineral density,1990,70+ years,Males,death,32.1082,52.8053,8.67821,0.00477812,0.0077989,0.00128235,38.4534,63.2407,10.3932
Guatemala,Central Latin America,Dietary risks,Dietary risks,1990,70+ years,Males,death,997.924,1162.2,867.104,0.148249,0.170921,0.129141,1195.13,1391.87,1038.46
Guatemala,Central Latin America,Diet low in fruits,Low fruit,1990,70+ years,Males,death,313.396,429.144,214.115,0.0465487,0.063179,0.0316309,375.329,513.951,256.429
Guatemala,Central Latin America,Diet low in vegetables,Low vegetables,1990,70+ years,Males,death,60.4867,165.778,2.34788e-07,0.00898877,0.0246995,3.60894e-11,72.44,198.539,2.81186e-07
Guatemala,Central Latin America,Diet low in whole grains,Low whole grains,1990,70+ years,Males,death,199.376,250.548,151.017,0.0296177,0.0373221,0.0224862,238.776,300.062,180.86
Guatemala,Central Latin America,Diet low in nuts and seeds,Low nuts and seeds,1990,70+ years,Males,death,247.556,344.142,146.497,0.0367864,0.0511487,0.021959,296.477,412.152,175.447
Guatemala,Central Latin America,Diet low in milk,Low milk,1990,70+ years,Males,death,2.33124,4.33678,0.562588,0.000346336,0.000651269,8.34308e-05,2.79194,5.19381,0.673766
Guatemala,Central Latin America,Diet high in red meat,High red meat,1990,70+ years,Males,death,0.201966,0.671968,1.71738e-05,3.0009e-05,9.81937e-05,2.57165e-09,0.241878,0.804762,2.05677e-05
Guatemala,Central Latin America,Diet high in processed meat,High processed meat,1990,70+ years,Males,death,130.581,290.806,21.7401,0.019403,0.043366,0.0032948,156.387,348.274,26.0364
Guatemala,Central Latin America,Diet high in sugar-sweetened beverages,High sweetened beverages,1990,70+ years,Males,death,54.9946,88.7436,24.4235,0.00817021,0.0130826,0.00365517,65.8626,106.281,29.2501
Guatemala,Central Latin America,Diet low in fiber,Low fiber,1990,70+ years,Males,death,18.5361,69.3749,0.0,0.00275401,0.010275,0.0,22.1992,83.0847,0.0
Guatemala,Central Latin America,Diet low in calcium,Low calcium,1990,70+ years,Males,death,7.33014,15.7029,3.17406,0.00108783,0.00235942,0.000471444,8.77872,18.8061,3.80131
Guatemala,Central Latin America,Diet low in seafood omega-3 fatty acids,Low omega-3,1990,70+ years,Males,death,138.96,185.874,98.4084,0.0206447,0.0271157,0.0145637,166.421,222.606,117.856
Guatemala,Central Latin America,Diet low in polyunsaturated fatty acids,Low PUFA,1990,70+ years,Males,death,55.0467,87.9992,24.5626,0.00817908,0.0131409,0.00361843,65.925,105.39,29.4166
Guatemala,Central Latin America,Diet high in trans fatty acids,High trans fat,1990,70+ years,Males,death,15.2584,27.5254,5.40554,0.00226699,0.00410322,0.000817592,18.2737,32.9649,6.47378
Guatemala,Central Latin America,Diet high in sodium,High sodium,1990,70+ years,Males,death,216.331,322.075,128.66,0.0321385,0.0478984,0.0193127,259.082,385.723,154.086
Guatemala,Central Latin America,Occupational risks,Occupational risks,1990,70+ years,Males,death,60.5827,85.0376,40.7613,0.00900082,0.0125649,0.005993,72.555,101.843,48.8166
Guatemala,Central Latin America,Occupational carcinogens,Occupational carcinogens,1990,70+ years,Males,death,6.37675,10.0227,3.94679,0.000947592,0.0014792,0.000569663,7.63692,12.0034,4.72675
Guatemala,Central Latin America,Occupational asthmagens,Occupational asthmagens,1990,70+ years,Males,death,7.92102,13.5959,3.85226,0.00117784,0.00203272,0.000561162,9.48637,16.2827,4.61354
Guatemala,Central Latin America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,70+ years,Males,death,29.1593,45.6383,13.3361,0.0043334,0.00685862,0.00198904,34.9217,54.6573,15.9715
Guatemala,Central Latin America,Occupational risk factors for injuries,Occupational injury,1990,70+ years,Males,death,17.1257,32.6644,9.32748,0.00254199,0.0048394,0.0013597,20.51,39.1196,11.1708
Guatemala,Central Latin America,Unimproved water and sanitation,Water & sanitation,1990,Age-standardized,Males,death,0.000285044,0.00058738,1.05432e-05,1.3644e-07,2.71326e-07,5.07421e-09,28.5044,58.738,1.05432
Guatemala,Central Latin America,Unimproved water source,Unimproved water,1990,Age-standardized,Males,death,9.26737e-05,0.000214359,5.13808e-06,4.43706e-08,1.01487e-07,2.36411e-09,9.26737,21.4359,0.513808
Guatemala,Central Latin America,Unimproved sanitation,Sanitation,1990,Age-standardized,Males,death,0.000208101,0.000457375,4.93409e-06,9.95974e-08,2.1557e-07,2.37861e-09,20.8101,45.7375,0.493409
Guatemala,Central Latin America,Ambient particulate matter pollution,Ambient PM pollution,1990,Age-standardized,Males,death,0.000217627,0.000266008,0.00017829,1.0975e-07,1.33002e-07,9.00583e-08,21.7627,26.6008,17.829
Guatemala,Central Latin America,Household air pollution from solid fuels,Household air pollution,1990,Age-standardized,Males,death,0.000758404,0.000928334,0.000590722,3.21441e-07,3.87876e-07,2.54038e-07,75.8404,92.8335,59.0722
Guatemala,Central Latin America,Ambient ozone pollution,Ozone,1990,Age-standardized,Males,death,8.72016e-06,1.63468e-05,2.56438e-06,4.13228e-09,7.85399e-09,1.2232e-09,0.872016,1.63468,0.256438
Guatemala,Central Latin America,Other environmental risks,Other environmental,1990,Age-standardized,Males,death,6.55105e-05,0.000119221,3.1677e-05,3.66006e-08,6.5895e-08,1.79319e-08,6.55105,11.9221,3.1677
Guatemala,Central Latin America,Lead exposure,Lead,1990,Age-standardized,Males,death,6.55105e-05,0.000119221,3.1677e-05,3.66006e-08,6.5895e-08,1.79319e-08,6.55105,11.9221,3.1677
Guatemala,Central Latin America,Child and maternal undernutrition,Undernutrition,1990,Age-standardized,Males,death,0.00105014,0.00127859,0.000864798,3.07383e-07,3.45387e-07,2.50213e-07,105.014,127.859,86.4799
Guatemala,Central Latin America,Suboptimal breastfeeding,Suboptimal breastfeeding,1990,Age-standardized,Males,death,0.000311218,0.000491068,0.00016579,5.50835e-08,8.40938e-08,3.08023e-08,31.1218,49.1068,16.579
Guatemala,Central Latin America,Childhood underweight,Childhood underweight,1990,Age-standardized,Males,death,0.000445499,0.00058496,0.000341446,7.76758e-08,9.31015e-08,6.25711e-08,44.5499,58.496,34.1446
Guatemala,Central Latin America,Iron deficiency,Iron deficiency,1990,Age-standardized,Males,death,0.00033367,0.000380505,0.000224962,1.79928e-07,2.016e-07,1.24581e-07,33.367,38.0505,22.4962
Guatemala,Central Latin America,Vitamin A deficiency,Vitamin A deficiency,1990,Age-standardized,Males,death,8.85853e-05,0.000153723,3.89026e-05,1.58068e-08,2.62905e-08,7.11818e-09,8.85853,15.3723,3.89026
Guatemala,Central Latin America,Zinc deficiency,Zinc deficiency,1990,Age-standardized,Males,death,0.000130203,0.000251968,2.2929e-05,2.40138e-08,4.27535e-08,4.14896e-09,13.0203,25.1968,2.2929
Guatemala,Central Latin America,Tobacco smoking,Smoking,1990,Age-standardized,Males,death,0.000646351,0.00081278,0.000514019,3.23533e-07,3.99486e-07,2.61758e-07,64.6351,81.278,51.4019
Guatemala,Central Latin America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),1990,Age-standardized,Males,death,0.000516052,0.000667588,0.000388329,2.83661e-07,3.59602e-07,2.22489e-07,51.6052,66.7588,38.8329
Guatemala,Central Latin America,Second-hand smoke,Second-hand smoke,1990,Age-standardized,Males,death,0.000130299,0.000171883,9.87702e-05,3.98717e-08,4.90305e-08,3.1207e-08,13.0299,17.1883,9.87702
Guatemala,Central Latin America,Alcohol and drug use,Alcohol & drug use,1990,Age-standardized,Males,death,0.00105767,0.00135174,0.00080149,7.05205e-07,8.93369e-07,5.48437e-07,105.767,135.174,80.149
Guatemala,Central Latin America,Alcohol use,Alcohol use,1990,Age-standardized,Males,death,0.000962055,0.00122555,0.000738774,6.39848e-07,8.15801e-07,4.9829e-07,96.2055,122.555,73.8774
Guatemala,Central Latin America,Drug use,Drug use,1990,Age-standardized,Males,death,0.000101405,0.000187491,2.19269e-05,6.94948e-08,1.25148e-07,1.61665e-08,10.1405,18.7491,2.19269
Guatemala,Central Latin America,High fasting plasma glucose,High fasting plasma glucose,1990,Age-standardized,Males,death,0.000380098,0.0005743,0.000240279,2.15011e-07,3.17313e-07,1.36664e-07,38.0098,57.43,24.0279
Guatemala,Central Latin America,High total cholesterol,High total cholesterol,1990,Age-standardized,Males,death,0.000157193,0.000289987,2.65512e-05,8.79321e-08,1.57912e-07,1.71269e-08,15.7193,28.9987,2.65512
Guatemala,Central Latin America,High blood pressure,High blood pressure,1990,Age-standardized,Males,death,0.000932472,0.00118735,0.00066608,4.78827e-07,6.06506e-07,3.49949e-07,93.2472,118.735,66.608
Guatemala,Central Latin America,High body-mass index,High body-mass index,1990,Age-standardized,Males,death,0.000236415,0.000381784,0.000118838,1.43503e-07,2.25742e-07,7.43324e-08,23.6415,38.1784,11.8838
Guatemala,Central Latin America,Low bone mineral density,Low bone mineral density,1990,Age-standardized,Males,death,3.57617e-05,5.68109e-05,1.01729e-05,1.78414e-08,2.80735e-08,5.12947e-09,3.57617,5.68109,1.01729
Guatemala,Central Latin America,Dietary risks,Dietary risks,1990,Age-standardized,Males,death,0.00113751,0.00131383,0.00100113,5.97025e-07,6.92533e-07,5.29059e-07,113.751,131.383,100.113
Guatemala,Central Latin America,Diet low in fruits,Low fruit,1990,Age-standardized,Males,death,0.000395813,0.000529298,0.000275642,2.16238e-07,2.92814e-07,1.50257e-07,39.5813,52.9298,27.5642
Guatemala,Central Latin America,Diet low in vegetables,Low vegetables,1990,Age-standardized,Males,death,7.64881e-05,0.00021436,1.55659e-10,4.18991e-08,1.18013e-07,1.04147e-13,7.64881,21.436,1.55659e-05
Guatemala,Central Latin America,Diet low in whole grains,Low whole grains,1990,Age-standardized,Males,death,0.00024998,0.000313993,0.000189333,1.35963e-07,1.71705e-07,1.03325e-07,24.998,31.3993,18.9333
Guatemala,Central Latin America,Diet low in nuts and seeds,Low nuts and seeds,1990,Age-standardized,Males,death,0.000295232,0.000404626,0.000181897,1.57443e-07,2.15545e-07,9.81436e-08,29.5232,40.4626,18.1897
Guatemala,Central Latin America,Diet low in milk,Low milk,1990,Age-standardized,Males,death,3.03446e-06,5.58018e-06,7.98239e-07,1.65617e-09,3.07391e-09,4.39536e-10,0.303446,0.558019,0.0798239
Guatemala,Central Latin America,Diet high in red meat,High red meat,1990,Age-standardized,Males,death,2.75716e-07,8.97882e-07,3.34281e-10,1.52638e-10,4.73574e-10,2.33169e-13,0.0275716,0.0897882,3.34281e-05
Guatemala,Central Latin America,Diet high in processed meat,High processed meat,1990,Age-standardized,Males,death,0.000167658,0.000362892,2.79382e-05,9.17986e-08,1.98636e-07,1.56375e-08,16.7658,36.2892,2.79382
Guatemala,Central Latin America,Diet high in sugar-sweetened beverages,High sweetened beverages,1990,Age-standardized,Males,death,7.01752e-05,0.000110782,3.77826e-05,3.87296e-08,6.27108e-08,2.18867e-08,7.01752,11.0782,3.77826
Guatemala,Central Latin America,Diet low in fiber,Low fiber,1990,Age-standardized,Males,death,2.75878e-05,9.27228e-05,9.57894e-10,1.58631e-08,5.17466e-08,7.51842e-13,2.75878,9.27228,9.57894e-05
Guatemala,Central Latin America,Diet low in calcium,Low calcium,1990,Age-standardized,Males,death,7.30848e-06,1.40775e-05,3.71821e-06,3.62133e-09,6.5901e-09,1.95438e-09,0.730848,1.40775,0.371821
Guatemala,Central Latin America,Diet low in seafood omega-3 fatty acids,Low omega-3,1990,Age-standardized,Males,death,0.000174415,0.000230025,0.000124973,9.47651e-08,1.24479e-07,6.75731e-08,17.4415,23.0025,12.4973
Guatemala,Central Latin America,Diet low in polyunsaturated fatty acids,Low PUFA,1990,Age-standardized,Males,death,7.02293e-05,0.000111372,3.20099e-05,3.83711e-08,6.13708e-08,1.73254e-08,7.02293,11.1372,3.20099
Guatemala,Central Latin America,Diet high in trans fatty acids,High trans fat,1990,Age-standardized,Males,death,2.14081e-05,3.82273e-05,8.41756e-06,1.20573e-08,2.13863e-08,4.85598e-09,2.14081,3.82273,0.841756
Guatemala,Central Latin America,Diet high in sodium,High sodium,1990,Age-standardized,Males,death,0.000248676,0.000365412,0.000146504,1.30932e-07,1.93419e-07,7.90556e-08,24.8676,36.5412,14.6504
Guatemala,Central Latin America,Occupational risks,Occupational risks,1990,Age-standardized,Males,death,0.000317575,0.000475341,0.000213896,2.30546e-07,3.52492e-07,1.51625e-07,31.7575,47.5341,21.3896
Guatemala,Central Latin America,Occupational carcinogens,Occupational carcinogens,1990,Age-standardized,Males,death,8.71926e-06,1.34495e-05,5.47445e-06,4.84526e-09,7.51234e-09,3.06728e-09,0.871926,1.34495,0.547445
Guatemala,Central Latin America,Occupational asthmagens,Occupational asthmagens,1990,Age-standardized,Males,death,1.12792e-05,1.88984e-05,6.16427e-06,6.83363e-09,1.12926e-08,3.75097e-09,1.12792,1.88984,0.616427
Guatemala,Central Latin America,"Occupational particulate matter, gases, and fumes",Occupational particulates,1990,Age-standardized,Males,death,3.38405e-05,5.27401e-05,1.59963e-05,1.97864e-08,3.10578e-08,9.54677e-09,3.38405,5.27401,1.59963
Guatemala,Central Latin America,Occupational risk factors for injuries,Occupational injury,1990,Age-standardized,Males,death,0.000263737,0.000419841,0.000162534,1.9908e-07,3.17373e-07,1.21368e-07,26.3737,41.9841,16.2534
Guatemala,Central Latin America,Unimproved water and sanitation,Water & sanitation,1990,Under 5 years,Females,death,667.901,1346.37,25.9311,0.055974,0.11395,0.00207987,86.6837,174.738,3.36548
Guatemala,Central Latin America,Unimproved water source,Unimproved water,1990,Under 5 years,Females,death,217.202,498.748,11.0217,0.0181965,0.0423529,0.000974408,28.1895,64.73,1.43046
Guatemala,Central Latin America,Unimproved sanitation,Sanitation,1990,Under 5 years,Females,death,487.493,1036.9,11.8064,0.0408612,0.0876594,0.000965006,63.2693,134.574,1.5323
Guatemala,Central Latin America,Ambient particulate matter pollution,Ambient PM pollution,1990,Under 5 years,Females,death,173.706,298.364,83.2168,0.0145783,0.0257433,0.00712983,22.5445,38.7232,10.8003
Guatemala,Central Latin America,Household air pollution from solid fuels,Household air pollution,1990,Under 5 years,Females,death,1627.35,2262.31,1100.67,0.136399,0.186313,0.0911001,211.206,293.614,142.851
Guatemala,Central Latin America,Lead exposure,Lead,1990,Under 5 years,Females,death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,Central Latin America,Child and maternal undernutrition,Undernutrition,1990,Under 5 years,Females,death,5510.79,6896.74,4294.58,0.461872,0.553322,0.368048,715.219,895.095,557.372
Guatemala,Central Latin America,Suboptimal breastfeeding,Suboptimal breastfeeding,1990,Under 5 years,Females,death,2327.83,3529.03,1273.18,0.195051,0.291425,0.107118,302.118,458.016,165.24
Guatemala,Central Latin America,Childhood underweight,Childhood underweight,1990,Under 5 years,Females,death,3408.42,4255.42,2670.0,0.285662,0.344692,0.229842,442.362,552.29,346.527
Guatemala,Central Latin America,Iron deficiency,Iron deficiency,1990,Under 5 years,Females,death,78.8518,112.713,50.7495,0.00660927,0.0093013,0.00425171,10.2338,14.6285,6.58653
Guatemala,Central Latin America,Vitamin A deficiency,Vitamin A deficiency,1990,Under 5 years,Females,death,692.06,1185.59,310.349,0.0580066,0.0978491,0.0262191,89.8191,153.872,40.2787
Guatemala,Central Latin America,Zinc deficiency,Zinc deficiency,1990,Under 5 years,Females,death,1006.39,1819.84,174.548,0.0843948,0.153575,0.0138086,130.614,236.188,22.6538
Guatemala,Central Latin America,Tobacco smoking,Smoking,1990,Under 5 years,Females,death,590.258,839.528,384.238,0.0494748,0.067977,0.0334371,76.6068,108.958,49.8684
Guatemala,Central Latin America,Second-hand smoke,Second-hand smoke,1990,Under 5 years,Females,death,590.258,839.528,384.238,0.0494748,0.067977,0.0334371,76.6068,108.958,49.8684
Guatemala,Central Latin America,Alcohol and drug use,Alcohol & drug use,1990,Under 5 years,Females,death,4.33454,7.45408,2.39263,0.000365238,0.000637059,0.000197661,0.56256,0.967429,0.310528
Guatemala,Central Latin America,Alcohol use,Alcohol use,1990,Under 5 years,Females,death,3.38666,5.88473,1.83932,0.000285217,0.000504277,0.000149979,0.439538,0.76375,0.238717
Guatemala,Central Latin America,Drug use,Drug use,1990,Under 5 years,Females,death,0.947886,2.7654,0.133267,8.00204e-05,0.000242192,1.05606e-05,0.123021,0.358908,0.017296
Guatemala,Central Latin America,Unimproved water and sanitation,Water & sanitation,1990,0-6 days,Females,death,3.98481,9.06592,0.165374,0.00271167,0.00640464,9.6959e-05,122.308,278.266,5.07592
