country_name,region,risk_name,risk_short,year,age_name,sex,measure,nm_mean,nm_upper,nm_lower,pc_mean,pc_upper,pc_lower,rt_mean,rt_upper,rt_lower
Belize,Caribbean,Sexual abuse and violence,Sexual abuse & violence,2010,35-39 years,Females,death,0.798785,1.32279,0.311542,0.0283166,0.0460939,0.0112427,8.21795,13.609,3.20516
Belize,Caribbean,Childhood sexual abuse,Childhood sexual abuse,2010,35-39 years,Females,death,0.0244667,0.0449452,0.0100492,0.000871874,0.00163236,0.000365407,0.251715,0.4624,0.103387
Belize,Caribbean,Intimate partner violence,Intimate partner violence,2010,35-39 years,Females,death,0.783433,1.30655,0.292615,0.0277691,0.0456139,0.010548,8.06001,13.4419,3.01044
Belize,Caribbean,Unimproved water and sanitation,Water & sanitation,2010,40-44 years,Females,death,0.00411471,0.0124709,0.000107143,0.000146976,0.000433962,3.84883e-06,0.0482268,0.146167,0.00125578
Belize,Caribbean,Unimproved water source,Unimproved water,2010,40-44 years,Females,death,0.00143987,0.00445155,5.98917e-05,5.13036e-05,0.000165359,2.16744e-06,0.0168761,0.0521747,0.000701965
Belize,Caribbean,Unimproved sanitation,Sanitation,2010,40-44 years,Females,death,0.00272548,0.00999333,4.78848e-05,9.74858e-05,0.000355229,1.68366e-06,0.0319442,0.117128,0.000561237
Belize,Caribbean,Ambient particulate matter pollution,Ambient PM pollution,2010,40-44 years,Females,death,0.0976602,0.203666,0.0336136,0.00348671,0.00738109,0.00117899,1.14463,2.38709,0.393971
Belize,Caribbean,Household air pollution from solid fuels,Household air pollution,2010,40-44 years,Females,death,0.302215,0.631438,0.000384047,0.0107715,0.022417,1.38629e-05,3.54214,7.40082,0.00450126
Belize,Caribbean,Ambient ozone pollution,Ozone,2010,40-44 years,Females,death,0.000610353,0.00207156,0.0,2.18216e-05,7.33078e-05,0.0,0.00715369,0.0242799,0.0
Belize,Caribbean,Other environmental risks,Other environmental,2010,40-44 years,Females,death,0.363809,0.903838,0.0880806,0.0129373,0.0329125,0.00309524,4.26406,10.5935,1.03236
Belize,Caribbean,Residential radon,Radon,2010,40-44 years,Females,death,0.00594846,0.0262969,7.46645e-05,0.000213541,0.000969793,2.36091e-06,0.0697194,0.308215,0.000875111
Belize,Caribbean,Lead exposure,Lead,2010,40-44 years,Females,death,0.357861,0.898594,0.0837007,0.0127238,0.0321771,0.00294991,4.19434,10.532,0.98102
Belize,Caribbean,Child and maternal undernutrition,Undernutrition,2010,40-44 years,Females,death,0.232494,0.444883,0.116456,0.00827699,0.0160495,0.00412511,2.72496,5.21429,1.36493
Belize,Caribbean,Iron deficiency,Iron deficiency,2010,40-44 years,Females,death,0.232494,0.444883,0.116456,0.00827699,0.0160495,0.00412511,2.72496,5.21429,1.36493
Belize,Caribbean,Tobacco smoking,Smoking,2010,40-44 years,Females,death,0.241775,0.640959,0.109283,0.00861655,0.0224952,0.00393687,2.83374,7.51241,1.28086
Belize,Caribbean,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,40-44 years,Females,death,0.21124,0.609179,0.0844523,0.00752761,0.0211657,0.00300549,2.47586,7.13993,0.98983
Belize,Caribbean,Second-hand smoke,Second-hand smoke,2010,40-44 years,Females,death,0.0305349,0.0445124,0.0188962,0.00108894,0.00162931,0.000652129,0.357886,0.521711,0.221474
Belize,Caribbean,Alcohol and drug use,Alcohol & drug use,2010,40-44 years,Females,death,1.1586,1.84902,0.703659,0.0410861,0.0640565,0.0261799,13.5794,21.6716,8.24729
Belize,Caribbean,Alcohol use,Alcohol use,2010,40-44 years,Females,death,0.717421,1.05992,0.426269,0.0255135,0.0384288,0.0152334,8.40859,12.4228,4.99612
Belize,Caribbean,Drug use,Drug use,2010,40-44 years,Females,death,0.450477,1.0319,0.149718,0.0159023,0.0361712,0.00531679,5.27985,12.0945,1.75478
Belize,Caribbean,High fasting plasma glucose,High fasting plasma glucose,2010,40-44 years,Females,death,1.92073,2.98415,1.16808,0.0684101,0.105212,0.0411944,22.512,34.976,13.6905
Belize,Caribbean,High total cholesterol,High total cholesterol,2010,40-44 years,Females,death,0.308175,0.657754,0.00164702,0.0109832,0.0236646,5.27236e-05,3.61199,7.70926,0.0193041
Belize,Caribbean,High blood pressure,High blood pressure,2010,40-44 years,Females,death,0.917041,1.56801,0.322722,0.0326678,0.0557572,0.011869,10.7483,18.378,3.7825
Belize,Caribbean,High body-mass index,High body-mass index,2010,40-44 years,Females,death,3.35996,4.51981,2.42834,0.119625,0.16586,0.0857802,39.3807,52.9748,28.4616
Belize,Caribbean,Dietary risks,Dietary risks,2010,40-44 years,Females,death,2.09523,2.76152,1.55648,0.0746516,0.101492,0.0543564,24.5573,32.3666,18.2428
Belize,Caribbean,Diet low in fruits,Low fruit,2010,40-44 years,Females,death,0.69311,0.989001,0.451739,0.024709,0.0357224,0.0160674,8.12365,11.5917,5.29464
Belize,Caribbean,Diet low in vegetables,Low vegetables,2010,40-44 years,Females,death,0.470625,0.713416,0.26413,0.0167644,0.0253077,0.00947992,5.51599,8.36164,3.09575
Belize,Caribbean,Diet low in whole grains,Low whole grains,2010,40-44 years,Females,death,0.35911,0.519965,0.225032,0.0128013,0.0189133,0.00817242,4.20898,6.09429,2.63751
Belize,Caribbean,Diet low in nuts and seeds,Low nuts and seeds,2010,40-44 years,Females,death,0.435365,0.676628,0.240232,0.0155295,0.0248693,0.00840342,5.10274,7.93047,2.81565
Belize,Caribbean,Diet low in milk,Low milk,2010,40-44 years,Females,death,0.0107544,0.0250173,0.00231406,0.00038449,0.000920693,8.28001e-05,0.126047,0.293217,0.0271221
Belize,Caribbean,Diet high in red meat,High red meat,2010,40-44 years,Females,death,0.00248068,0.0079292,0.000331186,8.87677e-05,0.000282255,1.15907e-05,0.029075,0.0929349,0.00388169
Belize,Caribbean,Diet high in processed meat,High processed meat,2010,40-44 years,Females,death,0.143452,0.338841,0.0241906,0.00512247,0.0122652,0.000840106,1.68134,3.97142,0.283527
Belize,Caribbean,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,40-44 years,Females,death,0.509547,0.919681,0.237662,0.0181431,0.0331105,0.00856942,5.97219,10.7792,2.78553
Belize,Caribbean,Diet low in fiber,Low fiber,2010,40-44 years,Females,death,0.11597,0.271762,0.00567089,0.00413749,0.00961814,0.000181004,1.35924,3.1852,0.0664661
Belize,Caribbean,Diet low in calcium,Low calcium,2010,40-44 years,Females,death,0.00897133,0.0214212,0.00289111,0.000320635,0.000783095,0.000103438,0.105149,0.251069,0.0338855
Belize,Caribbean,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,40-44 years,Females,death,0.302059,0.480737,0.176174,0.0107664,0.017394,0.00598285,3.5403,5.63452,2.06486
Belize,Caribbean,Diet low in polyunsaturated fatty acids,Low PUFA,2010,40-44 years,Females,death,0.145846,0.265574,0.0622537,0.00520091,0.00940754,0.00221801,1.7094,3.11268,0.72965
Belize,Caribbean,Diet high in trans fatty acids,High trans fat,2010,40-44 years,Females,death,0.0107234,0.0595696,3.55498e-12,0.000380588,0.00210973,1.21197e-13,0.125684,0.69819,4.16664e-11
Belize,Caribbean,Diet high in sodium,High sodium,2010,40-44 years,Females,death,0.460432,0.983605,0.165479,0.0163749,0.0352768,0.005909,5.39654,11.5284,1.93951
Belize,Caribbean,Physical inactivity and low physical activity,Physical inactivity,2010,40-44 years,Females,death,1.25512,1.7316,0.84659,0.0446964,0.0635425,0.0298822,14.7107,20.2953,9.92252
Belize,Caribbean,Occupational risks,Occupational risks,2010,40-44 years,Females,death,0.017143,0.0376303,0.000689365,0.000612832,0.00137589,2.31612e-05,0.200926,0.441049,0.00807975
Belize,Caribbean,Occupational carcinogens,Occupational carcinogens,2010,40-44 years,Females,death,0.00904914,0.0178737,0.00402816,0.000323909,0.000644549,0.000140805,0.106061,0.209491,0.0472124
Belize,Caribbean,Occupational asthmagens,Occupational asthmagens,2010,40-44 years,Females,death,0.0129779,0.0305362,0.0046212,0.000462208,0.00110303,0.000164725,0.152109,0.357902,0.0541632
Belize,Caribbean,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,40-44 years,Females,death,0.0041068,0.00949019,0.00105213,0.000146727,0.000340851,3.67543e-05,0.048134,0.111231,0.0123316
Belize,Caribbean,Occupational risk factors for injuries,Occupational injury,2010,40-44 years,Females,death,-0.00899083,0.00114764,-0.0184159,-0.000320012,4.07756e-05,-0.000657244,-0.105378,0.013451,-0.215845
Belize,Caribbean,Sexual abuse and violence,Sexual abuse & violence,2010,40-44 years,Females,death,0.579505,1.0356,0.262406,0.0205707,0.0371484,0.00940134,6.79214,12.1379,3.07555
Belize,Caribbean,Childhood sexual abuse,Childhood sexual abuse,2010,40-44 years,Females,death,0.0223096,0.0483257,0.00843315,0.000794257,0.0017562,0.000298346,0.261481,0.566405,0.0988415
Belize,Caribbean,Intimate partner violence,Intimate partner violence,2010,40-44 years,Females,death,0.563812,1.01546,0.248571,0.020012,0.0365047,0.00901587,6.60821,11.9018,2.91339
Belize,Caribbean,Unimproved water and sanitation,Water & sanitation,2010,45-49 years,Females,death,0.00380491,0.0128951,0.000100989,0.00011978,0.000396128,3.22636e-06,0.0504429,0.170955,0.00133884
Belize,Caribbean,Unimproved water source,Unimproved water,2010,45-49 years,Females,death,0.0013249,0.00429846,5.02287e-05,4.16918e-05,0.000136522,1.62159e-06,0.0175647,0.0569861,0.000665898
Belize,Caribbean,Unimproved sanitation,Sanitation,2010,45-49 years,Females,death,0.00252709,0.0101384,4.71524e-05,7.95705e-05,0.000305337,1.39231e-06,0.0335025,0.134408,0.000625115
Belize,Caribbean,Ambient particulate matter pollution,Ambient PM pollution,2010,45-49 years,Females,death,0.225832,0.493698,0.0784489,0.00708515,0.0152862,0.00244346,2.99393,6.54512,1.04002
Belize,Caribbean,Household air pollution from solid fuels,Household air pollution,2010,45-49 years,Females,death,0.626449,1.28812,0.000772787,0.0196831,0.0415069,2.45793e-05,8.30504,17.077,0.0102451
Belize,Caribbean,Ambient ozone pollution,Ozone,2010,45-49 years,Females,death,0.000916703,0.00321688,0.0,2.88538e-05,0.000104576,0.0,0.012153,0.0426473,0.0
Belize,Caribbean,Other environmental risks,Other environmental,2010,45-49 years,Females,death,0.427128,0.856869,0.17527,0.0134032,0.0269942,0.00542202,5.66258,11.3598,2.32361
Belize,Caribbean,Residential radon,Radon,2010,45-49 years,Females,death,0.00887566,0.0391971,0.000131511,0.000280851,0.00121346,4.13091e-06,0.117668,0.519648,0.00174348
Belize,Caribbean,Lead exposure,Lead,2010,45-49 years,Females,death,0.418253,0.851397,0.167822,0.0131224,0.0267111,0.00529073,5.54491,11.2873,2.22486
Belize,Caribbean,Child and maternal undernutrition,Undernutrition,2010,45-49 years,Females,death,0.193975,0.384784,0.0847386,0.00609857,0.0121209,0.00263639,2.57158,5.10121,1.12341
Belize,Caribbean,Iron deficiency,Iron deficiency,2010,45-49 years,Females,death,0.193975,0.384784,0.0847386,0.00609857,0.0121209,0.00263639,2.57158,5.10121,1.12341
Belize,Caribbean,Tobacco smoking,Smoking,2010,45-49 years,Females,death,0.582786,1.0046,0.323833,0.0183177,0.0314075,0.0100197,7.72618,13.3184,4.29316
Belize,Caribbean,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,45-49 years,Females,death,0.514123,0.921492,0.259075,0.0161586,0.02876,0.00810324,6.81589,12.2165,3.43463
Belize,Caribbean,Second-hand smoke,Second-hand smoke,2010,45-49 years,Females,death,0.0686631,0.107721,0.0427981,0.00215908,0.00347443,0.00129672,0.910289,1.42809,0.567388
Belize,Caribbean,Alcohol and drug use,Alcohol & drug use,2010,45-49 years,Females,death,1.31187,2.09548,0.836145,0.0410748,0.0630631,0.0260053,17.3919,27.7805,11.085
Belize,Caribbean,Alcohol use,Alcohol use,2010,45-49 years,Females,death,0.866759,1.30789,0.520438,0.0272191,0.0401859,0.0163299,11.4909,17.3391,6.89962
Belize,Caribbean,Drug use,Drug use,2010,45-49 years,Females,death,0.457675,1.10833,0.15059,0.0142503,0.0330636,0.00476457,6.06754,14.6935,1.99642
Belize,Caribbean,High fasting plasma glucose,High fasting plasma glucose,2010,45-49 years,Females,death,4.0291,5.65468,2.63769,0.126531,0.179749,0.0812158,53.415,74.9659,34.9688
Belize,Caribbean,High total cholesterol,High total cholesterol,2010,45-49 years,Females,death,0.955016,1.89621,0.0591875,0.0299353,0.0614015,0.00177197,12.661,25.1387,0.784668
Belize,Caribbean,High blood pressure,High blood pressure,2010,45-49 years,Females,death,3.15526,4.69585,1.94276,0.0991104,0.145267,0.0576164,41.8303,62.2545,25.7558
Belize,Caribbean,High body-mass index,High body-mass index,2010,45-49 years,Females,death,6.21601,8.14749,4.67467,0.195006,0.256027,0.142642,82.4076,108.014,61.9736
Belize,Caribbean,Dietary risks,Dietary risks,2010,45-49 years,Females,death,4.21812,5.82723,3.23856,0.132509,0.178514,0.0963618,55.921,77.2534,42.9346
Belize,Caribbean,Diet low in fruits,Low fruit,2010,45-49 years,Females,death,1.57967,2.4188,1.02621,0.0496927,0.076426,0.0312968,20.9422,32.0669,13.6048
Belize,Caribbean,Diet low in vegetables,Low vegetables,2010,45-49 years,Females,death,1.07225,1.74419,0.569924,0.0336682,0.0556462,0.0178903,14.2151,23.1233,7.55566
Belize,Caribbean,Diet low in whole grains,Low whole grains,2010,45-49 years,Females,death,0.827259,1.27075,0.547391,0.0259974,0.0405551,0.0170651,10.9672,16.8467,7.25695
Belize,Caribbean,Diet low in nuts and seeds,Low nuts and seeds,2010,45-49 years,Females,death,1.03128,1.87863,0.575165,0.0323694,0.0574187,0.0173949,13.672,24.9056,7.62515
Belize,Caribbean,Diet low in milk,Low milk,2010,45-49 years,Females,death,0.0230119,0.055633,0.00425123,0.000726515,0.00183472,0.000135848,0.305076,0.737545,0.0563599
Belize,Caribbean,Diet high in red meat,High red meat,2010,45-49 years,Females,death,0.00528807,0.0156468,0.000611364,0.000167606,0.000526881,1.92897e-05,0.0701057,0.207435,0.00810505
Belize,Caribbean,Diet high in processed meat,High processed meat,2010,45-49 years,Females,death,0.327323,0.809478,0.0517171,0.0102517,0.0253155,0.00170353,4.33943,10.7315,0.68563
Belize,Caribbean,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,45-49 years,Females,death,0.734932,1.3353,0.347798,0.0230759,0.0439326,0.0107673,9.74323,17.7024,4.61088
Belize,Caribbean,Diet low in fiber,Low fiber,2010,45-49 years,Females,death,0.25121,0.641459,0.00684493,0.00790621,0.0196636,0.000203303,3.33037,8.50402,0.0907454
Belize,Caribbean,Diet low in calcium,Low calcium,2010,45-49 years,Females,death,0.0189469,0.0420385,0.005789,0.000599634,0.00139037,0.00017092,0.251185,0.557318,0.0767467
Belize,Caribbean,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,45-49 years,Females,death,0.706646,1.2858,0.436735,0.0221587,0.0390427,0.0134975,9.36824,17.0462,5.78993
Belize,Caribbean,Diet low in polyunsaturated fatty acids,Low PUFA,2010,45-49 years,Females,death,0.338403,0.657374,0.144473,0.0106212,0.0201889,0.00443261,4.48632,8.71502,1.91532
Belize,Caribbean,Diet high in trans fatty acids,High trans fat,2010,45-49 years,Females,death,0.0238527,0.132132,3.65924e-12,0.000745935,0.00412284,1.12445e-13,0.316223,1.75172,4.85118e-11
Belize,Caribbean,Diet high in sodium,High sodium,2010,45-49 years,Females,death,0.643239,1.0417,0.345092,0.0202019,0.0338754,0.0107127,8.52763,13.8102,4.575
Belize,Caribbean,Physical inactivity and low physical activity,Physical inactivity,2010,45-49 years,Females,death,2.33252,3.20276,1.65352,0.0732066,0.0990187,0.0507375,30.923,42.46,21.9213
Belize,Caribbean,Occupational risks,Occupational risks,2010,45-49 years,Females,death,0.0231827,0.0432211,0.00959584,0.00073048,0.00136387,0.000284916,0.30734,0.572996,0.127215
Belize,Caribbean,Occupational carcinogens,Occupational carcinogens,2010,45-49 years,Females,death,0.0122675,0.0242513,0.00544411,0.00038706,0.000780033,0.000163461,0.162634,0.321508,0.0721744
Belize,Caribbean,Occupational asthmagens,Occupational asthmagens,2010,45-49 years,Females,death,0.0123433,0.0217603,0.0060351,0.000388027,0.000692077,0.000189189,0.163639,0.288483,0.0800093
Belize,Caribbean,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,45-49 years,Females,death,0.00592956,0.0137351,0.00176398,0.000186381,0.000436142,5.72456e-05,0.0786101,0.18209,0.0233857
Belize,Caribbean,Occupational risk factors for injuries,Occupational injury,2010,45-49 years,Females,death,-0.00735763,0.00111762,-0.015359,-0.000230989,3.20031e-05,-0.000477516,-0.0975425,0.0148167,-0.20362
Belize,Caribbean,Sexual abuse and violence,Sexual abuse & violence,2010,45-49 years,Females,death,0.387488,0.695457,0.167889,0.0121371,0.0209363,0.0053388,5.13705,9.2199,2.22576
Belize,Caribbean,Childhood sexual abuse,Childhood sexual abuse,2010,45-49 years,Females,death,0.019346,0.0383032,0.00817064,0.000607825,0.00121099,0.000259153,0.256477,0.507798,0.108321
Belize,Caribbean,Intimate partner violence,Intimate partner violence,2010,45-49 years,Females,death,0.373478,0.676794,0.1552,0.0116969,0.0204039,0.00502292,4.95132,8.97247,2.05753
Belize,Caribbean,Unimproved water and sanitation,Water & sanitation,2010,50-54 years,Females,death,0.00335356,0.0104825,7.6618e-05,0.000116474,0.000370735,2.36699e-06,0.0617827,0.193119,0.00141153
Belize,Caribbean,Unimproved water source,Unimproved water,2010,50-54 years,Females,death,0.00117573,0.00387999,4.40943e-05,4.08779e-05,0.000136927,1.55405e-06,0.0216604,0.071481,0.000812348
Belize,Caribbean,Unimproved sanitation,Sanitation,2010,50-54 years,Females,death,0.00221882,0.00776013,3.19126e-05,7.7017e-05,0.000265566,9.43655e-07,0.0408772,0.142965,0.000587926
Belize,Caribbean,Ambient particulate matter pollution,Ambient PM pollution,2010,50-54 years,Females,death,0.230675,0.475655,0.0835997,0.00796859,0.0170204,0.00291812,4.24972,8.76298,1.54016
Belize,Caribbean,Household air pollution from solid fuels,Household air pollution,2010,50-54 years,Females,death,0.694263,1.46182,0.000831145,0.0240039,0.0502544,2.9827e-05,12.7904,26.931,0.0153122
Belize,Caribbean,Ambient ozone pollution,Ozone,2010,50-54 years,Females,death,0.00135507,0.00453664,0.0,4.70068e-05,0.000160749,0.0,0.0249644,0.0835784,0.0
Belize,Caribbean,Other environmental risks,Other environmental,2010,50-54 years,Females,death,0.545689,1.06339,0.222259,0.0188487,0.0367918,0.00774194,10.0532,19.5908,4.09467
Belize,Caribbean,Residential radon,Radon,2010,50-54 years,Females,death,0.0181142,0.0754419,0.000215473,0.000628313,0.00250203,7.30449e-06,0.333718,1.38987,0.00396966
Belize,Caribbean,Lead exposure,Lead,2010,50-54 years,Females,death,0.527575,1.05113,0.205242,0.0182204,0.0361275,0.00731994,9.7195,19.365,3.78117
Belize,Caribbean,Child and maternal undernutrition,Undernutrition,2010,50-54 years,Females,death,0.126383,0.256094,0.0511747,0.00437297,0.00895913,0.00176888,2.32835,4.71802,0.942791
Belize,Caribbean,Iron deficiency,Iron deficiency,2010,50-54 years,Females,death,0.126383,0.256094,0.0511747,0.00437297,0.00895913,0.00176888,2.32835,4.71802,0.942791
Belize,Caribbean,Tobacco smoking,Smoking,2010,50-54 years,Females,death,0.451307,0.954115,0.232893,0.0156109,0.0325564,0.00785565,8.31442,17.5776,4.29059
Belize,Caribbean,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,50-54 years,Females,death,0.380667,0.886704,0.16461,0.0131626,0.0303784,0.0056273,7.01302,16.3357,3.03262
Belize,Caribbean,Second-hand smoke,Second-hand smoke,2010,50-54 years,Females,death,0.07064,0.103355,0.044956,0.00244828,0.00363173,0.00152163,1.3014,1.90411,0.828223
Belize,Caribbean,Alcohol and drug use,Alcohol & drug use,2010,50-54 years,Females,death,1.12572,1.8384,0.670085,0.0387497,0.0602863,0.0234645,20.7392,33.8688,12.345
Belize,Caribbean,Alcohol use,Alcohol use,2010,50-54 years,Females,death,0.788103,1.19965,0.450916,0.0272421,0.0416029,0.0152393,14.5192,22.1011,8.30722
Belize,Caribbean,Drug use,Drug use,2010,50-54 years,Females,death,0.350601,0.963897,0.0945518,0.0119564,0.0315159,0.00347034,6.45912,17.7579,1.74193
Belize,Caribbean,High fasting plasma glucose,High fasting plasma glucose,2010,50-54 years,Females,death,5.764,7.859,3.91457,0.199229,0.273561,0.132651,106.19,144.786,72.118
Belize,Caribbean,High total cholesterol,High total cholesterol,2010,50-54 years,Females,death,1.02363,1.92631,0.0555829,0.0353116,0.0654981,0.00196037,18.8583,35.4884,1.024
Belize,Caribbean,High blood pressure,High blood pressure,2010,50-54 years,Females,death,3.5769,5.13192,2.14021,0.12364,0.178236,0.0732129,65.8972,94.5453,39.429
Belize,Caribbean,High body-mass index,High body-mass index,2010,50-54 years,Females,death,8.0446,10.2399,6.16197,0.277948,0.350719,0.208433,148.206,188.65,113.522
Belize,Caribbean,Low bone mineral density,Low bone mineral density,2010,50-54 years,Females,death,0.0326794,0.0753288,0.00714939,0.00113399,0.00277544,0.000237949,0.602051,1.38778,0.131713
Belize,Caribbean,Dietary risks,Dietary risks,2010,50-54 years,Females,death,5.01646,6.41091,3.94873,0.173459,0.221072,0.131942,92.4183,118.108,72.7474
Belize,Caribbean,Diet low in fruits,Low fruit,2010,50-54 years,Females,death,1.77951,2.46699,1.19403,0.0615943,0.0886579,0.039941,32.7838,45.4493,21.9976
Belize,Caribbean,Diet low in vegetables,Low vegetables,2010,50-54 years,Females,death,1.1726,1.80287,0.651179,0.0405443,0.0638925,0.0224265,21.6029,33.2142,11.9967
Belize,Caribbean,Diet low in whole grains,Low whole grains,2010,50-54 years,Females,death,0.880406,1.2425,0.579126,0.030427,0.0436066,0.0200586,16.2197,22.8906,10.6692
Belize,Caribbean,Diet low in nuts and seeds,Low nuts and seeds,2010,50-54 years,Females,death,1.1017,1.70086,0.639579,0.038083,0.0586822,0.0211123,20.2967,31.3349,11.783
Belize,Caribbean,Diet low in milk,Low milk,2010,50-54 years,Females,death,0.0170402,0.0405961,0.00365838,0.00059112,0.00149026,0.00012758,0.313931,0.747902,0.0673984
Belize,Caribbean,Diet high in red meat,High red meat,2010,50-54 years,Females,death,0.00393754,0.0117452,0.000468426,0.000136974,0.000427019,1.66674e-05,0.0725413,0.216382,0.00862981
Belize,Caribbean,Diet high in processed meat,High processed meat,2010,50-54 years,Females,death,0.331467,0.788042,0.0546116,0.0114151,0.0269057,0.00190396,6.10661,14.5181,1.00611
Belize,Caribbean,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,50-54 years,Females,death,1.00413,1.84819,0.467187,0.0346959,0.0656023,0.0158865,18.4991,34.0493,8.60699
Belize,Caribbean,Diet low in fiber,Low fiber,2010,50-54 years,Females,death,0.236504,0.589955,0.000511211,0.00818418,0.0208124,1.94347e-05,4.35711,10.8687,0.00941804
Belize,Caribbean,Diet low in calcium,Low calcium,2010,50-54 years,Females,death,0.0140258,0.0314786,0.00438668,0.000487413,0.00110564,0.000155311,0.258397,0.57993,0.0808158
Belize,Caribbean,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,50-54 years,Females,death,0.741717,1.10219,0.479251,0.0256232,0.0378687,0.0161259,13.6646,20.3056,8.82923
Belize,Caribbean,Diet low in polyunsaturated fatty acids,Low PUFA,2010,50-54 years,Females,death,0.350678,0.598683,0.155845,0.0121236,0.0212646,0.00529534,6.46053,11.0295,2.87113
Belize,Caribbean,Diet high in trans fatty acids,High trans fat,2010,50-54 years,Females,death,0.0220397,0.127387,3.61008e-12,0.000760785,0.00449538,1.21176e-13,0.406037,2.34684,6.65085e-11
Belize,Caribbean,Diet high in sodium,High sodium,2010,50-54 years,Females,death,0.819871,1.35067,0.460519,0.0283515,0.0471831,0.0154942,15.1045,24.8834,8.48414
Belize,Caribbean,Physical inactivity and low physical activity,Physical inactivity,2010,50-54 years,Females,death,2.81022,3.77557,2.04392,0.0971098,0.129429,0.0692065,51.7726,69.5572,37.6552
Belize,Caribbean,Occupational risks,Occupational risks,2010,50-54 years,Females,death,0.0301552,0.0519398,0.0145092,0.00104612,0.00181055,0.000462888,0.555548,0.956886,0.267304
Belize,Caribbean,Occupational carcinogens,Occupational carcinogens,2010,50-54 years,Females,death,0.022178,0.0407674,0.0102702,0.000769257,0.00142746,0.000342784,0.408585,0.751057,0.189208
Belize,Caribbean,Occupational asthmagens,Occupational asthmagens,2010,50-54 years,Females,death,0.00491181,0.00887032,0.00248519,0.000169966,0.000311325,8.59399e-05,0.0904901,0.163418,0.0457847
Belize,Caribbean,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,50-54 years,Females,death,0.00741283,0.0151791,0.00247138,0.000257243,0.000544172,8.73631e-05,0.136567,0.279645,0.0455302
Belize,Caribbean,Occupational risk factors for injuries,Occupational injury,2010,50-54 years,Females,death,-0.00434747,0.000520506,-0.00882339,-0.000150343,1.70481e-05,-0.000302968,-0.0800934,0.00958928,-0.162553
Belize,Caribbean,Sexual abuse and violence,Sexual abuse & violence,2010,50-54 years,Females,death,0.248521,0.477895,0.118743,0.00858318,0.0161477,0.00408497,4.57849,8.80426,2.18759
Belize,Caribbean,Childhood sexual abuse,Childhood sexual abuse,2010,50-54 years,Females,death,0.0150359,0.0312604,0.0058569,0.000521215,0.00105192,0.00020324,0.277006,0.57591,0.107902
Belize,Caribbean,Intimate partner violence,Intimate partner violence,2010,50-54 years,Females,death,0.236893,0.464285,0.109982,0.00818036,0.0156914,0.00371819,4.36428,8.55351,2.0262
Belize,Caribbean,Unimproved water and sanitation,Water & sanitation,2010,55-59 years,Females,death,0.00378959,0.0119454,8.18135e-05,0.000124479,0.000404898,2.8321e-06,0.0992559,0.312871,0.00214284
Belize,Caribbean,Unimproved water source,Unimproved water,2010,55-59 years,Females,death,0.00132398,0.00421981,4.80899e-05,4.34618e-05,0.000138082,1.56006e-06,0.0346773,0.110524,0.00125956
Belize,Caribbean,Unimproved sanitation,Sanitation,2010,55-59 years,Females,death,0.00251154,0.0093379,4.04581e-05,8.25247e-05,0.000302642,1.34995e-06,0.0657815,0.244576,0.00105967
Belize,Caribbean,Ambient particulate matter pollution,Ambient PM pollution,2010,55-59 years,Females,death,0.290963,0.620347,0.10642,0.00953148,0.0198947,0.00339572,7.62082,16.2479,2.78733
Belize,Caribbean,Household air pollution from solid fuels,Household air pollution,2010,55-59 years,Females,death,0.864904,1.77549,0.000877113,0.0283765,0.0586842,2.86591e-05,22.6533,46.5032,0.0229731
Belize,Caribbean,Ambient ozone pollution,Ozone,2010,55-59 years,Females,death,0.00147024,0.00466368,0.0,4.83065e-05,0.000153591,0.0,0.0385081,0.12215,0.0
Belize,Caribbean,Other environmental risks,Other environmental,2010,55-59 years,Females,death,0.722981,1.37896,0.287078,0.0236934,0.0456944,0.00936994,18.9361,36.1174,7.51906
Belize,Caribbean,Residential radon,Radon,2010,55-59 years,Females,death,0.0270005,0.110532,0.000344642,0.000884498,0.0035009,1.12672e-05,0.70719,2.89502,0.00902676
Belize,Caribbean,Lead exposure,Lead,2010,55-59 years,Females,death,0.69598,1.36802,0.264473,0.0228089,0.0445378,0.00877546,18.2289,35.8308,6.927
Belize,Caribbean,Child and maternal undernutrition,Undernutrition,2010,55-59 years,Females,death,0.118431,0.240147,0.0509391,0.00388407,0.00779947,0.00166534,3.10192,6.28986,1.33418
Belize,Caribbean,Iron deficiency,Iron deficiency,2010,55-59 years,Females,death,0.118431,0.240147,0.0509391,0.00388407,0.00779947,0.00166534,3.10192,6.28986,1.33418
Belize,Caribbean,Tobacco smoking,Smoking,2010,55-59 years,Females,death,0.830637,1.52087,0.403061,0.0271737,0.0498714,0.0131123,21.7558,39.8343,10.5569
